[오드펫포차] 멍맥주&멍소주&멍안주증정 ♥증정이벤트♥,1026,만족 ,네****,2022-07-06 03:45:57,넘 마음에 듭니다~^용량도 많고~^진짜 귀여워용~^(2022-07-05 12:11:53 에 등록된 네이버 페이 구매평)
[오드펫포차] 멍맥주&멍소주&멍안주증정 ♥증정이벤트♥,1025,만족 ,네****,2022-07-06 03:45:57,캬~~진짜 사람꺼라해도 믿겠는걸요?~^울강쥐 생일날 쏘맥으로 한잔 쭉ㅎㅎ(2022-07-05 12:11:13 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),1024,넘 귀여워용 홍시야 사랑해 ,네****,2022-06-22 04:26:18,넘 귀여워용 홍시야 사랑해(2022-06-21 15:42:37 에 등록된 네이버 페이 구매평)
[ODD STUDIO]또또또친구들 도트 UV썬캡 (4COLOR)(12월초 입고예정),1023,만족 ,네****,2022-06-13 02:40:48,귀여워요 너무 귀ㅣ엽고 좋은데 크기가 애매해요ㅜㅜㅜ(2022-06-12 04:01:35 에 등록된 네이버 페이 구매평)
[ODDPET TABLE] 스위트 말랑고구마(큐브,스틱),1022,만족 ,네****,2022-06-13 02:40:48,저희집 애기가 환장하게 젛아하네요 조금 딱딱한게 아쉬워요(2022-06-12 04:01:09 에 등록된 네이버 페이 구매평)
[ODD STUDIO]플라워 시스루 크롭탑-애플그린,1021,만족 ,네****,2022-06-13 02:40:48,이거 포인트 주기 쵝오..!! 너무 긔여워요 패셔니스타 된 기부누ㅠㅠㅜ(2022-06-12 04:00:43 에 등록된 네이버 페이 구매평)
[ODD STUDIO]또또또친구들 하네스 누또 (핑크),1020,타가 제품처럼 가슴과 목에 벨크로가 되어있지만이건 가슴에 바클까지 채워져서 아주 튼튼해보입니다 기타 ... ,네****,2022-05-28 02:16:50,타가 제품처럼 가슴과 목에 벨크로가 되어있지만@>@이건 가슴에 바클까지 채워져서 아주 튼튼해보입니다 기타 다른 색상도 재고가 생기면 좋겠네요 입으니 더 이쁨(2022-05-27 00:47:07 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 따또 크롭 탱크탑,1013,너무 귀여워요!! 다견가정 세트로 입혀놓으면 더이쁜거같아요 신축성은 없는편이라 사이즈 잘보고사야할것 ... [1],네****,2022-05-17 04:04:41,너무 귀여워요!! 다견가정 세트로 입혀놓으면 더이쁜거같아요 신축성은 없는편이라 사이즈 잘보고사야할것 같습니다(2022-05-16 15:09:12 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),1012,색상도 너무 예쁘고 디자인도 예뻐요~~^^등이긴 푸들인데 크롭 느낌으로 넘 귀여워요 ,네****,2022-05-09 02:30:47,색상도 너무 예쁘고 디자인도 예뻐요~~^^등이긴 푸들인데 크롭 느낌으로 넘 귀여워요(2022-05-08 06:39:20 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 해또 크롭 탱크탑,1011,역시 예쁘네요! 다섯개중 세개있는데 두개도 살까 고민중.. ,네****,2022-04-29 05:58:57,역시 예쁘네요! 다섯개중 세개있는데 두개도 살까 고민중..(2022-04-28 21:56:00 에 등록된 네이버 페이 구매평)
[ODD STUDIO]오로라 시스루 원피스-오로라퍼플,1010,애기가 3.4-5 나갈 때 m 시켰는데 생각보다 짧았어요 올 여름에 입히고 못 입힐 것 같아여 ,네****,2022-04-28 05:22:56,애기가 3.4-5 나갈 때 m 시켰는데 생각보다 짧았어요 올 여름에 입히고 못 입힐 것 같아여(2022-04-27 19:53:16 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 따또 크롭 탱크탑,1009,넘 예뻐요 ㅠㅠ 총 세개있는데 다른색 다 살까봐요… ,네****,2022-04-27 03:11:07,넘 예뻐요 ㅠㅠ 총 세개있는데 다른색 다 살까봐요&hellip;(2022-04-26 11:27:00 에 등록된 네이버 페이 구매평)
[ODDPET TABLE] 오아오 수제 미트볼 3종,1008,만족 ,네****,2022-04-25 05:20:29,아이가 잘먹어요! 놀러가거나 산책갈때 꼭 챙겨가요(2022-04-24 22:57:42 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),1007,너무 귀여워요 ㅠㅠ 저렴한가격에 너무 이쁘네요 ,네****,2022-04-23 02:24:46,너무 귀여워요 ㅠㅠ 저렴한가격에 너무 이쁘네요(2022-04-22 02:19:32 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),1006,저렴하게 잘 샀어요 사이즈도 잘 맞고 예뻐요 ,네****,2022-04-22 02:21:40,저렴하게 잘 샀어요 사이즈도 잘 맞고 예뻐요(2022-04-21 01:21:51 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),1005,만족 ,네****,2022-04-20 02:56:13,너무 저렴한 가격에 예쁜 옷을 구입 하여서 기분이 좋아요 자주 할인해 주세요(2022-04-19 09:08:16 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),998,만족 ,네****,2022-04-16 05:11:43,너무 귀여워용 저렴하게 잘 구매했어요 분홍색도 하나 더 구매하려구용(2022-04-15 17:57:10 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),997,만족 ,네****,2022-04-16 02:28:28,졸귀탱인데 등쪽 프릴부분이 자꾸 발라당까져서 @>@좀 아쉽ㅠㅠ(2022-04-15 01:03:45 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),996,만족 ,네****,2022-04-15 03:16:07,색상 너무 예쁘고 크롭이라서 더 귀여워요(2022-04-14 10:10:10 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),995,옷은예쁜데 ,ㅎ****,2022-04-14 17:26:11,끝자락 프릴이 자꾸 뒤집ㅇㅓ까져요ㅠㅠ
[ODD STUDIO]플라워 시스루 크롭탑-애플그린,994,너무...작아요...그런데 가격대비 예쁩니다!어쨌든 추천 ,네****,2022-04-13 03:45:03,너무...작아요...그런데 가격대비 예쁩니다!어쨌든 추천(2022-04-12 13:55:46 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),993,만족 ,네****,2022-04-09 05:54:18,앙증스럽고 예쁘게 잘 맞아요(2022-04-08 21:58:49 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 크레용 크롭맨투맨 오댕  퍼플,992,옷은 너무 귀여운데 ,, ㅋㅋ한사이즈 큰거 살걸그랬어요 !!!!! 3.5키로 m사이즈 아주 따아아아악 맞습니당 ,네****,2022-04-08 06:23:06,옷은 너무 귀여운데 @/@@/@ ㅋㅋ한사이즈 큰거 살걸그랬어요 !!!!! 3.5키로 m사이즈 아주 따아아아악 맞습니당(2022-04-07 23:37:48 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),991,만족 ,네****,2022-04-08 05:52:08,사이즈 엄청작아요 모델 사이즈 보고 샀는데 원래 m 입는아이인데 앞발 한쪽 끼니까 다른쪽 발 넣어지지도 않아서 그냥 바로 한사이즈 큰거로 다시 주문함(2022-04-07 22:04:02 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),990,만족 ,네****,2022-04-08 03:53:33,2.6키로 아가 m사이즈 예쁘게 맞아요(2022-04-07 12:42:00 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),983,만족 ,네****,2022-04-07 03:47:16,사진보다 실제가 훨씬 더 예쁩니다! 다른 색깔도 구매하고 싶네요>_<너무 예뻐요 놀러 갈 때 입혀야 겠어요 ❤️(2022-04-06 12:43:57 에 등록된 네이버 페이 구매평)
[ODD STUDIO]오로라 시스루 원피스-오로라퍼플,982,만족 ,네****,2022-04-05 05:49:21,예뻐요! 세일때 사서 싸게 구매했습니다(2022-04-04 23:39:15 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),981,만족 ,네****,2022-04-05 05:49:21,예뻐요! 세일때 사서 싸게 구매했습니다(2022-04-04 23:38:59 에 등록된 네이버 페이 구매평)
,980,만족 ,네****,2022-04-04 04:52:10,너무 예뻐요 매장에서 구매 후 대만족@>@재구매 했습니다!!(2022-04-03 21:21:55 에 등록된 네이버 페이 구매평)
[ODD STUDIO]오로라 시스루 원피스-오로라퍼플,979,귀엽고 이빠여 :)) ,네****,2022-04-03 02:10:41,귀엽고 이빠여 :))(2022-04-02 00:00:01 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),978,상큼하고 넘 이빠요~~ ,네****,2022-04-02 06:40:44,상큼하고 넘 이빠요~~(2022-04-01 23:58:52 에 등록된 네이버 페이 구매평)
[ODD STUDIO]오로라 시스루원피스-오로라핑크,977,여름이 빨리 기다려지네요~이뻐요 :) ,네****,2022-04-02 06:40:42,여름이 빨리 기다려지네요~@>@이뻐요 :)(2022-04-01 23:57:55 에 등록된 네이버 페이 구매평)
